frame,track_id,direction,class,img_x,img_y,world_x_m,world_y_m,speed_kmh,lane,conf
1757,96,East,car,864,153,1.378,2.797,0.0,1,0.536
1757,141,North,car,557,134,6.43,3.402,0.3,3,0.438
1757,81,East,car,943,189,4.576,3.619,0.0,3,0.421
1757,72,East,car,888,174,2.732,2.366,0.0,2,0.39
1757,155,South,car,649,124,-2.8,4.283,1.6,2,0.373
1757,80,East,car,928,161,3.059,5.081,0.1,2,0.31
1758,4,West,car,322,599,7.986,4.046,0.0,1,0.89
1758,159,North,car,573,315,3.228,-4.726,14.2,2,0.884
1758,156,North,car,915,608,5.153,-8.857,11.3,3,0.864
1758,151,North,car,92,430,-12.732,-5.645,18.0,1,0.858
1758,158,South,car,833,237,-2.234,3.292,4.2,2,0.856
1758,121,South,car,1112,679,2.556,13.486,0.0,3,0.84
1758,117,West,car,124,660,8.824,10.908,0.0,1,0.834
1758,161,North,car,591,221,5.095,-1.959,16.4,3,0.825
1758,29,West,car,275,434,3.707,4.669,0.0,3,0.796
1758,129,West,car,116,486,3.904,10.689,0.0,3,0.762
1758,89,West,car,209,531,5.822,7.299,0.0,2,0.728
1758,106,West,car,57,569,5.96,13.558,0.0,2,0.723
1758,96,East,car,864,154,1.38,2.794,0.0,1,0.558
1758,155,South,car,647,121,-2.814,4.254,1.5,2,0.453
1758,81,East,car,943,189,4.576,3.616,0.0,3,0.439
1758,141,North,car,557,134,6.432,3.399,0.3,3,0.427
1758,72,East,car,888,174,2.732,2.364,0.0,2,0.414
1758,80,East,car,928,161,3.058,5.084,0.0,2,0.322
1759,4,West,car,322,599,7.985,4.045,0.0,1,0.896
1759,159,North,car,576,320,3.224,-4.859,14.1,2,0.892
1759,121,South,car,1112,679,2.555,13.487,0.0,3,0.853
1759,161,North,car,595,225,5.114,-2.135,16.6,3,0.848
1759,117,West,car,124,660,8.823,10.907,0.0,1,0.843
1759,158,South,car,828,233,-2.26,3.287,4.0,2,0.83
1759,129,West,car,116,486,3.903,10.693,0.0,3,0.825
1759,151,North,car,88,430,-12.912,-5.651,18.2,1,0.824
1759,29,West,car,275,434,3.707,4.669,0.0,3,0.803
1759,106,West,car,57,569,5.96,13.557,0.0,2,0.74
1759,89,West,car,209,531,5.823,7.3,0.0,2,0.719
1759,96,East,car,864,154,1.379,2.796,0.0,1,0.56
1759,156,North,car,923,607,5.236,-8.848,10.8,3,0.502
1759,155,South,car,645,119,-2.824,4.245,1.4,2,0.457
1759,81,East,car,943,189,4.574,3.616,0.0,3,0.446
1759,72,East,car,888,174,2.731,2.365,0.0,2,0.424
1759,141,North,car,557,134,6.434,3.398,0.1,3,0.422
1759,80,East,car,928,161,3.057,5.084,0.0,2,0.327
1760,159,North,car,579,325,3.238,-4.975,13.9,2,0.894
1760,4,West,car,322,599,7.983,4.027,0.0,1,0.892
1760,117,West,car,124,660,8.82,10.904,0.0,1,0.847
1760,121,South,car,1112,679,2.554,13.484,0.0,3,0.838
1760,161,North,car,597,228,5.109,-2.283,16.7,3,0.836
1760,151,North,car,82,432,-13.145,-5.674,18.1,1,0.826
1760,158,South,car,824,230,-2.277,3.307,3.7,2,0.806
1760,29,West,car,274,434,3.711,4.675,0.0,3,0.795
1760,129,West,car,116,487,3.918,10.697,0.0,3,0.772
1760,106,West,car,57,569,5.957,13.532,0.1,2,0.722
1760,89,West,car,208,532,5.828,7.308,0.1,2,0.637
1760,96,East,car,864,153,1.37,2.814,0.1,1,0.584
1760,155,South,car,643,117,-2.829,4.24,1.3,2,0.466
1760,81,East,car,944,189,4.589,3.623,0.0,3,0.435
1760,141,North,car,557,134,6.444,3.379,0.2,3,0.394
1760,72,East,car,888,174,2.75,2.386,0.1,2,0.388
1760,156,North,car,929,626,5.149,-8.977,10.7,3,0.339
1760,80,East,car,929,161,3.082,5.111,0.1,2,0.327
1761,4,West,car,322,599,7.983,4.029,0.0,1,0.897
1761,159,North,car,582,330,3.243,-5.115,13.8,2,0.891
1761,117,West,car,124,660,8.821,10.903,0.0,1,0.851
1761,121,South,car,1112,679,2.554,13.484,0.0,3,0.834
1761,161,North,car,601,233,5.113,-2.47,16.8,3,0.823
1761,158,South,car,820,227,-2.298,3.337,3.7,2,0.811
1761,29,West,car,274,434,3.712,4.675,0.0,3,0.797
1761,129,West,car,116,486,3.91,10.701,0.0,3,0.764
1761,151,North,car,79,434,-13.256,-5.723,17.6,1,0.763
1761,106,West,car,57,569,5.956,13.53,0.1,2,0.727
1761,89,West,car,208,532,5.828,7.307,0.1,2,0.598
1761,96,East,car,864,153,1.37,2.813,0.1,1,0.594
1761,81,East,car,944,189,4.587,3.617,0.0,3,0.449
1761,141,North,car,557,135,6.444,3.377,0.1,3,0.423
1761,155,South,car,642,116,-2.832,4.243,1.3,2,0.405
1761,72,East,car,888,174,2.751,2.387,0.1,2,0.392
1761,80,East,car,929,161,3.084,5.109,0.1,2,0.335
1761,97,South,car,956,690,0.799,14.349,0.1,3,0.254
1762,4,West,car,322,599,7.982,4.029,0.0,1,0.892
1762,159,North,car,586,335,3.264,-5.244,13.9,2,0.888
1762,117,West,car,124,660,8.82,10.903,0.0,1,0.842
1762,151,North,car,74,437,-13.458,-5.766,17.8,1,0.837
1762,121,South,car,1112,679,2.554,13.484,0.0,3,0.816
1762,161,North,car,604,236,5.117,-2.626,16.8,3,0.813
1762,158,South,car,815,224,-2.316,3.359,3.6,2,0.811
1762,29,West,car,274,434,3.712,4.676,0.1,3,0.782
1762,129,West,car,116,486,3.908,10.7,0.0,3,0.76
1762,106,West,car,57,569,5.956,13.53,0.1,2,0.712
1762,96,East,car,864,153,1.37,2.813,0.1,1,0.589
1762,89,West,car,208,532,5.829,7.307,0.1,2,0.576
1762,155,South,car,640,116,-2.833,4.263,1.3,2,0.536
1762,81,East,car,944,189,4.584,3.613,0.0,3,0.435
1762,141,North,car,557,134,6.444,3.382,0.1,3,0.42
1762,72,East,car,888,174,2.75,2.387,0.1,2,0.384
1762,156,North,car,942,641,5.152,-9.068,10.1,3,0.372
1762,80,East,car,929,161,3.083,5.109,0.1,2,0.317
1763,159,North,car,589,341,3.268,-5.375,13.9,2,0.905
1763,4,West,car,322,599,7.982,4.028,0.0,1,0.897
1763,117,West,car,124,660,8.819,10.903,0.0,1,0.845
1763,121,South,car,1112,679,2.553,13.483,0.0,3,0.832
1763,151,North,car,70,437,-13.65,-5.769,18.0,1,0.828
1763,161,North,car,608,240,5.129,-2.782,16.7,3,0.826
1763,29,West,car,274,434,3.711,4.676,0.1,3,0.802
1763,158,South,car,811,221,-2.334,3.377,3.5,2,0.791
1763,129,West,car,116,486,3.909,10.702,0.0,3,0.741
1763,106,West,car,57,569,5.956,13.537,0.1,2,0.725
1763,89,West,car,208,532,5.827,7.307,0.1,2,0.677
1763,96,East,car,864,153,1.37,2.814,0.1,1,0.6
1763,156,North,car,944,648,5.122,-9.11,9.8,3,0.454
1763,81,East,car,944,189,4.583,3.613,0.0,3,0.443
1763,141,North,car,557,134,6.445,3.387,0.2,3,0.433
1763,72,East,car,888,174,2.749,2.389,0.1,2,0.391
1763,80,East,car,929,161,3.082,5.111,0.1,2,0.326
1763,155,South,car,639,116,-2.833,4.284,1.3,2,0.323
1763,97,South,car,956,691,0.806,14.369,0.1,3,0.273
1764,159,North,car,592,346,3.266,-5.498,13.8,2,0.901
1764,4,West,car,322,599,7.982,4.028,0.0,1,0.896
1764,161,North,car,611,244,5.128,-2.949,16.4,3,0.873
1764,117,West,car,124,660,8.819,10.903,0.0,1,0.848
1764,121,South,car,1112,679,2.555,13.482,0.0,3,0.831
1764,151,North,car,66,439,-13.755,-5.817,17.8,1,0.82
1764,158,South,car,807,219,-2.352,3.386,3.4,2,0.799
1764,29,West,car,274,434,3.712,4.675,0.1,3,0.797
1764,129,West,car,116,486,3.907,10.705,0.0,3,0.739
1764,106,West,car,57,569,5.955,13.533,0.1,2,0.726
1764,89,West,car,208,531,5.825,7.306,0.0,2,0.662
1764,96,East,car,864,153,1.371,2.812,0.1,1,0.62
1764,141,North,car,558,134,6.448,3.382,0.2,3,0.466
1764,81,East,car,943,189,4.582,3.608,0.0,3,0.454
1764,72,East,car,888,174,2.749,2.388,0.1,2,0.412
1764,155,South,car,637,115,-2.833,4.302,1.3,2,0.391
1764,80,East,car,929,161,3.083,5.11,0.1,2,0.335
1764,97,South,car,957,691,0.814,14.368,0.1,3,0.289
1765,4,West,car,322,599,7.983,4.028,0.0,1,0.898
1765,159,North,car,596,352,3.284,-5.626,13.7,2,0.891
1765,161,North,car,616,248,5.156,-3.095,16.7,3,0.884
1765,117,West,car,124,660,8.82,10.904,0.0,1,0.851
1765,121,South,car,1112,679,2.556,13.482,0.0,3,0.819
1765,151,North,car,62,440,-13.982,-5.812,17.8,1,0.803
1765,29,West,car,274,434,3.712,4.675,0.1,3,0.796
1765,158,South,car,803,216,-2.369,3.414,3.4,2,0.745
1765,129,West,car,116,486,3.911,10.706,0.0,3,0.742
1765,106,West,car,57,569,5.955,13.533,0.1,2,0.723
1765,89,West,car,208,531,5.823,7.307,0.0,2,0.649
1765,96,East,car,864,153,1.373,2.811,0.1,1,0.615
1765,81,East,car,943,189,4.583,3.608,0.1,3,0.436
1765,141,North,car,558,134,6.449,3.381,0.2,3,0.423
1765,72,East,car,888,174,2.749,2.385,0.1,2,0.412
1765,155,South,car,634,114,-2.838,4.333,1.4,2,0.338
1765,80,East,car,929,161,3.084,5.107,0.1,2,0.322
1765,97,South,car,956,690,0.802,14.349,0.1,3,0.295
1766,4,West,car,322,599,7.982,4.03,0.0,1,0.898
1766,159,North,car,600,357,3.303,-5.735,13.6,2,0.892
1766,161,North,car,619,253,5.143,-3.276,16.7,3,0.858
1766,117,West,car,124,660,8.82,10.903,0.0,1,0.85
1766,29,West,car,274,434,3.712,4.675,0.0,3,0.802
1766,121,South,car,1112,679,2.559,13.48,0.0,3,0.784
1766,151,North,car,58,441,-14.125,-5.827,17.6,1,0.774
1766,129,West,car,116,486,3.912,10.707,0.1,3,0.75
1766,158,South,car,798,213,-2.387,3.443,3.3,2,0.745
1766,106,West,car,57,569,5.955,13.535,0.1,2,0.727
1766,89,West,car,208,531,5.821,7.307,0.0,2,0.676
1766,96,East,car,864,153,1.374,2.81,0.1,1,0.629
1766,81,East,car,943,189,4.584,3.61,0.0,3,0.444
1766,141,North,car,558,134,6.449,3.378,0.1,3,0.438
1766,72,East,car,888,174,2.752,2.381,0.1,2,0.424
1766,80,East,car,929,161,3.083,5.111,0.1,2,0.333
1766,97,South,car,956,688,0.794,14.304,0.1,3,0.32
1766,155,South,car,632,113,-2.839,4.346,1.3,2,0.304
1767,159,North,car,604,364,3.3,-5.876,13.6,2,0.922
1767,4,West,car,322,599,7.983,4.027,0.1,1,0.899
1767,117,West,car,124,660,8.82,10.903,0.0,1,0.853
1767,161,North,car,623,258,5.144,-3.446,16.6,3,0.841
1767,29,West,car,274,434,3.712,4.676,0.0,3,0.813
1767,151,North,car,55,442,-14.269,-5.854,17.4,1,0.8
1767,158,South,car,794,210,-2.403,3.464,3.3,2,0.8
1767,129,West,car,116,486,3.911,10.707,0.1,3,0.787
1767,106,West,car,57,569,5.955,13.536,0.1,2,0.747
1767,121,South,car,1112,679,2.56,13.481,0.0,3,0.712
1767,89,West,car,208,531,5.822,7.307,0.0,2,0.688
1767,96,East,car,864,153,1.375,2.809,0.0,1,0.665
1767,81,East,car,943,189,4.583,3.61,0.0,3,0.479
1767,141,North,car,558,134,6.448,3.378,0.1,3,0.47
1767,72,East,car,888,174,2.75,2.382,0.1,2,0.462
1767,80,East,car,929,161,3.083,5.111,0.1,2,0.37
1767,97,South,car,956,688,0.797,14.312,0.0,3,0.316
1767,155,South,car,631,113,-2.839,4.371,1.3,2,0.262
1768,159,North,car,608,370,3.317,-5.994,13.4,2,0.925
1768,4,West,car,322,599,7.983,4.027,0.1,1,0.897
1768,161,North,car,628,262,5.161,-3.614,16.7,3,0.856
1768,117,West,car,124,660,8.821,10.904,0.0,1,0.852
1768,158,South,car,790,208,-2.416,3.483,3.2,2,0.821
1768,29,West,car,274,434,3.713,4.676,0.0,3,0.806
1768,151,North,car,51,444,-14.431,-5.878,17.2,1,0.804
1768,129,West,car,116,486,3.909,10.707,0.1,3,0.779
1768,106,West,car,57,569,5.954,13.533,0.1,2,0.743
1768,121,South,car,1112,679,2.559,13.482,0.0,3,0.722
1768,96,East,car,864,153,1.376,2.807,0.0,1,0.664
1768,89,West,car,208,531,5.823,7.307,0.0,2,0.64
1768,81,East,car,943,189,4.584,3.608,0.0,3,0.476
1768,72,East,car,888,174,2.752,2.379,0.1,2,0.461
1768,141,North,car,557,134,6.446,3.38,0.3,3,0.461
1768,97,South,car,956,689,0.798,14.328,0.0,3,0.42
1768,80,East,car,929,161,3.083,5.112,0.1,2,0.368
1768,155,South,car,630,112,-2.846,4.346,1.2,2,0.331
1769,159,North,car,612,376,3.334,-6.118,13.5,2,0.928
1769,4,West,car,322,599,7.983,4.027,0.1,1,0.893
1769,161,North,car,632,267,5.168,-3.775,16.8,3,0.864
1769,117,West,car,124,660,8.821,10.903,0.0,1,0.849
1769,158,South,car,787,205,-2.432,3.499,3.1,2,0.842
1769,151,North,car,46,445,-14.674,-5.895,17.4,1,0.803
1769,29,West,car,274,434,3.714,4.676,0.0,3,0.798
1769,129,West,car,116,486,3.906,10.704,0.1,3,0.781
1769,121,South,car,1112,679,2.558,13.481,0.0,3,0.781
1769,106,West,car,57,569,5.954,13.531,0.1,2,0.736
1769,96,East,car,864,153,1.376,2.807,0.0,1,0.658
1769,89,West,car,208,531,5.824,7.307,0.0,2,0.6
1769,81,East,car,943,189,4.585,3.608,0.1,3,0.481
1769,72,East,car,888,174,2.753,2.375,0.1,2,0.455
1769,141,North,car,557,134,6.446,3.381,0.3,3,0.445
1769,97,South,car,956,689,0.799,14.327,0.0,3,0.437
1769,80,East,car,929,161,3.083,5.112,0.1,2,0.375
1769,166,North,car,518,104,6.126,7.655,0.0,3,0.353
1769,155,South,car,627,111,-2.849,4.368,1.1,2,0.314
1770,159,North,car,616,383,3.335,-6.245,13.3,2,0.932
1770,4,West,car,322,599,7.983,4.025,0.1,1,0.891
1770,161,North,car,637,272,5.181,-3.931,16.9,3,0.856
1770,117,West,car,124,660,8.822,10.903,0.0,1,0.845
1770,158,South,car,783,203,-2.443,3.534,3.1,2,0.812
1770,29,West,car,274,434,3.714,4.676,0.0,3,0.798
1770,121,South,car,1112,679,2.557,13.48,0.0,3,0.769
1770,129,West,car,116,486,3.91,10.705,0.1,3,0.767
1770,151,North,car,42,448,-14.741,-5.96,17.1,1,0.763
1770,106,West,car,57,569,5.955,13.537,0.1,2,0.73
1770,96,East,car,864,153,1.375,2.808,0.1,1,0.635
1770,89,West,car,208,531,5.825,7.307,0.0,2,0.632
1770,81,East,car,943,189,4.583,3.608,0.0,3,0.46
1770,155,South,car,624,110,-2.848,4.418,0.8,2,0.453
1770,141,North,car,558,135,6.446,3.372,0.1,3,0.433
1770,97,South,car,956,689,0.799,14.327,0.0,3,0.429
1770,72,East,car,888,174,2.753,2.377,0.1,2,0.425
1770,80,East,car,929,161,3.084,5.109,0.1,2,0.353
1770,166,North,car,518,104,6.14,7.646,1.7,3,0.328
1771,159,North,car,620,390,3.339,-6.364,13.3,2,0.931
1771,4,West,car,322,599,7.984,4.023,0.1,1,0.895
1771,161,North,car,642,277,5.187,-4.098,16.6,3,0.882
1771,117,West,car,124,660,8.822,10.904,0.0,1,0.847
1771,29,West,car,274,434,3.713,4.675,0.0,3,0.794
1771,121,South,car,1112,679,2.557,13.48,0.0,3,0.777
1771,158,South,car,779,200,-2.461,3.546,3.1,2,0.776
1771,129,West,car,116,486,3.909,10.703,0.1,3,0.763
1771,106,West,car,57,569,5.955,13.541,0.1,2,0.722
1771,151,North,car,39,449,-14.908,-5.976,17.2,1,0.704
1771,89,West,car,208,531,5.824,7.306,0.0,2,0.666
1771,96,East,car,864,153,1.375,2.808,0.1,1,0.629
1771,81,East,car,943,189,4.582,3.608,0.0,3,0.462
1771,97,South,car,956,689,0.799,14.328,0.0,3,0.437
1771,141,North,car,558,134,6.451,3.373,0.2,3,0.419
1771,72,East,car,888,174,2.751,2.379,0.1,2,0.411
1771,80,East,car,929,161,3.084,5.109,0.1,2,0.357
1771,155,South,car,622,109,-2.852,4.433,1.3,2,0.349
1771,166,North,car,518,104,6.145,7.67,1.2,3,0.297
1772,159,North,car,623,396,3.336,-6.475,13.3,3,0.937
1772,161,North,car,646,283,5.188,-4.258,16.6,3,0.906
1772,4,West,car,322,599,7.984,4.022,0.1,1,0.897
1772,158,South,car,775,197,-2.474,3.562,3.0,2,0.861
1772,117,West,car,124,660,8.82,10.904,0.0,1,0.848
1772,29,West,car,274,434,3.713,4.675,0.0,3,0.798
1772,121,South,car,1112,679,2.556,13.48,0.0,3,0.786
1772,129,West,car,116,486,3.912,10.704,0.1,3,0.761
1772,106,West,car,57,569,5.955,13.543,0.1,2,0.727
1772,151,North,car,35,450,-15.067,-6.003,16.9,1,0.712
1772,89,West,car,208,531,5.823,7.306,0.0,2,0.685
1772,96,East,car,864,153,1.376,2.808,0.1,1,0.644
1772,81,East,car,943,189,4.581,3.609,0.0,3,0.462
1772,97,South,car,956,689,0.799,14.329,0.0,3,0.448
1772,141,North,car,558,134,6.451,3.379,0.2,3,0.442
1772,72,East,car,888,174,2.751,2.379,0.1,2,0.424
1772,155,South,car,620,108,-2.855,4.432,1.3,2,0.369
1772,80,East,car,929,161,3.082,5.11,0.1,2,0.356
1772,166,North,car,518,104,6.134,7.692,1.3,3,0.342
1773,159,North,car,628,403,3.347,-6.593,13.2,3,0.933
1773,161,North,car,651,288,5.191,-4.424,16.7,3,0.899
1773,4,West,car,322,599,7.983,4.023,0.1,1,0.899
1773,158,South,car,771,195,-2.485,3.59,3.0,2,0.852
1773,117,West,car,124,660,8.821,10.904,0.0,1,0.849
1773,29,West,car,274,434,3.712,4.675,0.0,3,0.809
1773,129,West,car,116,487,3.913,10.708,0.1,3,0.776
1773,121,South,car,1112,679,2.556,13.48,0.0,3,0.77
1773,151,North,car,31,452,-15.206,-6.037,16.8,1,0.722
1773,106,West,car,57,569,5.955,13.547,0.0,2,0.719
1773,89,West,car,208,531,5.822,7.306,0.0,2,0.707
1773,96,East,car,864,153,1.375,2.808,0.1,1,0.659
1773,81,East,car,943,189,4.582,3.611,0.0,3,0.471
1773,97,South,car,956,689,0.799,14.328,0.0,3,0.455
1773,72,East,car,888,174,2.75,2.381,0.1,2,0.432
1773,141,North,car,558,134,6.451,3.39,0.1,3,0.43
1773,155,South,car,617,107,-2.858,4.462,1.4,2,0.379
1773,80,East,car,929,161,3.083,5.11,0.1,2,0.375
1773,166,North,car,518,104,6.12,7.662,0.2,3,0.296
1774,159,North,car,632,410,3.36,-6.71,13.0,3,0.944
1774,4,West,car,322,599,7.984,4.022,0.1,1,0.893
1774,161,North,car,656,294,5.202,-4.575,16.8,3,0.85
1774,117,West,car,124,660,8.822,10.903,0.0,1,0.845
1774,158,South,car,768,193,-2.497,3.608,2.9,2,0.809
1774,29,West,car,274,434,3.713,4.675,0.0,3,0.799
1774,129,West,car,116,487,3.917,10.706,0.1,3,0.771
1774,121,South,car,1112,679,2.556,13.48,0.0,3,0.759
1774,106,West,car,57,569,5.954,13.545,0.0,2,0.71
1774,89,West,car,208,531,5.822,7.305,0.0,2,0.679
1774,151,North,car,28,454,-15.272,-6.1,16.3,1,0.674
1774,96,East,car,864,153,1.376,2.807,0.1,1,0.635
1774,167,North,car,463,140,2.438,5.634,0.0,1,0.446
1774,81,East,car,943,189,4.58,3.607,0.0,3,0.445
1774,97,South,car,956,689,0.799,14.328,0.0,3,0.43
1774,141,North,car,557,134,6.443,3.388,0.1,3,0.402
1774,72,East,car,888,174,2.75,2.381,0.1,2,0.401
1774,155,South,car,616,106,-2.86,4.47,1.3,2,0.362
1774,80,East,car,929,161,3.083,5.108,0.1,2,0.339
1774,166,North,car,518,104,6.121,7.68,0.5,3,0.287
1775,159,North,car,637,417,3.372,-6.824,13.0,3,0.955
1775,4,West,car,322,599,7.984,4.019,0.1,1,0.896
1775,161,North,car,662,300,5.207,-4.75,17.0,3,0.853
1775,117,West,car,124,660,8.821,10.903,0.0,1,0.849
1775,29,West,car,274,434,3.713,4.675,0.0,3,0.793
1775,129,West,car,116,487,3.916,10.705,0.1,3,0.784
1775,158,South,car,764,190,-2.511,3.63,2.9,2,0.784
1775,121,South,car,1112,679,2.557,13.48,0.0,3,0.777
1775,106,West,car,57,569,5.954,13.541,0.1,2,0.728
1775,151,North,car,26,455,-15.356,-6.101,15.9,1,0.663
1775,89,West,car,208,531,5.824,7.306,0.0,2,0.656
1775,96,East,car,864,153,1.376,2.807,0.1,1,0.631
1775,97,South,car,956,689,0.8,14.328,0.0,3,0.449
1775,81,East,car,943,189,4.579,3.607,0.0,3,0.436
1775,141,North,car,557,134,6.443,3.393,0.0,3,0.416
1775,155,South,car,614,106,-2.86,4.489,1.4,2,0.409
1775,72,East,car,888,174,2.748,2.383,0.1,2,0.397
1775,80,East,car,929,161,3.082,5.109,0.1,2,0.332
1775,167,North,car,464,140,2.497,5.54,11.1,1,0.327
1775,166,North,car,518,104,6.133,7.696,0.7,3,0.258
1776,4,West,car,322,599,7.984,4.021,0.1,1,0.896
1776,159,North,car,641,425,3.377,-6.935,12.9,3,0.858
1776,161,North,car,667,305,5.216,-4.888,16.7,3,0.854
1776,117,West,car,124,660,8.82,10.903,0.0,1,0.85
1776,29,West,car,274,434,3.712,4.675,0.0,3,0.802
1776,129,West,car,116,487,3.918,10.705,0.2,3,0.787
1776,121,South,car,1112,679,2.557,13.479,0.0,3,0.785
1776,158,South,car,760,188,-2.524,3.65,2.8,2,0.743
1776,106,West,car,57,569,5.953,13.545,0.0,2,0.722
1776,89,West,car,208,531,5.819,7.305,0.0,2,0.705
1776,151,North,car,24,456,-15.434,-6.136,15.5,1,0.674
1776,96,East,car,864,153,1.375,2.807,0.1,1,0.671
1776,97,South,car,956,689,0.8,14.328,0.0,3,0.493
1776,81,East,car,943,189,4.579,3.608,0.0,3,0.478
1776,141,North,car,557,134,6.444,3.398,0.1,3,0.475
1776,72,East,car,888,174,2.749,2.381,0.1,2,0.443
1776,80,East,car,929,161,3.082,5.11,0.1,2,0.378
1776,167,North,car,465,141,2.498,5.431,10.6,1,0.369
1776,166,North,car,518,104,6.15,7.657,0.3,3,0.307
1777,161,North,car,672,313,5.206,-5.068,16.6,3,0.908
1777,4,West,car,322,599,7.983,4.022,0.1,1,0.896
1777,117,West,car,124,660,8.821,10.903,0.0,1,0.849
1777,159,North,car,646,432,3.39,-7.044,12.8,3,0.838
1777,29,West,car,274,434,3.713,4.675,0.0,3,0.794
1777,129,West,car,116,487,3.917,10.706,0.2,3,0.783
1777,121,South,car,1112,679,2.558,13.48,0.0,3,0.776
1777,106,West,car,57,569,5.953,13.544,0.1,2,0.72
1777,158,South,car,756,186,-2.537,3.66,2.7,2,0.707
1777,89,West,car,208,531,5.819,7.305,0.0,2,0.668
1777,96,East,car,864,153,1.375,2.808,0.0,1,0.656
1777,141,North,car,557,134,6.445,3.414,0.1,3,0.492
1777,97,South,car,956,689,0.799,14.328,0.0,3,0.465
1777,81,East,car,943,189,4.58,3.606,0.0,3,0.459
1777,72,East,car,888,174,2.75,2.381,0.1,2,0.423
1777,167,North,car,466,142,2.536,5.355,9.9,1,0.383
1777,80,East,car,929,161,3.083,5.108,0.1,2,0.358
1777,166,North,car,518,105,6.134,7.583,0.9,3,0.352
1777,151,North,car,22,458,-15.492,-6.164,15.1,1,0.35
1778,159,North,car,651,440,3.388,-7.165,12.8,3,0.95
1778,4,West,car,322,599,7.983,4.024,0.1,1,0.893
1778,117,West,car,124,660,8.821,10.903,0.0,1,0.843
1778,29,West,car,274,434,3.712,4.675,0.0,3,0.789
1778,129,West,car,116,487,3.92,10.707,0.2,3,0.768
1778,121,South,car,1112,679,2.557,13.48,0.0,3,0.767
1778,158,South,car,754,182,-2.555,3.631,2.6,2,0.754
1778,161,North,car,679,318,5.243,-5.191,16.5,3,0.714
1778,106,West,car,57,569,5.954,13.547,0.1,2,0.694
1778,89,West,car,208,531,5.818,7.305,0.0,2,0.694
1778,96,East,car,864,153,1.375,2.808,0.0,1,0.644
1778,151,North,car,20,458,-15.558,-6.184,14.8,1,0.642
1778,141,North,car,557,134,6.446,3.414,0.1,3,0.476
1778,81,East,car,943,189,4.579,3.605,0.0,3,0.452
1778,97,South,car,956,689,0.799,14.328,0.0,3,0.445
1778,167,North,car,466,143,2.523,5.211,10.8,1,0.411
1778,72,East,car,888,174,2.749,2.381,0.1,2,0.407
1778,166,North,car,519,105,6.158,7.562,1.1,3,0.355
1778,80,East,car,929,161,3.084,5.105,0.1,2,0.353
1779,159,North,car,656,448,3.396,-7.271,12.8,3,0.94
1779,4,West,car,322,599,7.983,4.023,0.1,1,0.896
1779,161,North,car,684,325,5.23,-5.363,16.4,3,0.883
1779,117,West,car,124,660,8.82,10.902,0.0,1,0.848
1779,29,West,car,274,434,3.713,4.675,0.0,3,0.803
1779,129,West,car,116,487,3.919,10.706,0.2,3,0.777
1779,158,South,car,750,181,-2.562,3.676,2.6,2,0.766
1779,121,South,car,1112,679,2.555,13.48,0.0,3,0.753
1779,151,North,car,18,460,-15.599,-6.221,14.6,1,0.728
1779,89,West,car,208,531,5.819,7.305,0.0,2,0.721
1779,106,West,car,57,569,5.954,13.549,0.1,2,0.693
1779,96,East,car,864,153,1.374,2.809,0.0,1,0.614
1779,97,South,car,956,689,0.799,14.327,0.0,3,0.474
1779,141,North,car,557,134,6.448,3.407,0.0,3,0.465
1779,81,East,car,943,189,4.578,3.602,0.1,3,0.439
1779,72,East,car,888,174,2.749,2.381,0.1,2,0.382
1779,167,North,car,466,143,2.503,5.206,8.7,1,0.364
1779,166,North,car,519,105,6.158,7.536,1.2,3,0.36
1779,80,East,car,929,161,3.085,5.105,0.1,2,0.33
1780,159,North,car,661,456,3.405,-7.371,12.6,3,0.943
1780,161,North,car,691,334,5.219,-5.546,16.6,3,0.917
1780,4,West,car,322,599,7.983,4.024,0.1,1,0.899
1780,117,West,car,124,660,8.82,10.902,0.0,1,0.847
1780,29,West,car,274,434,3.713,4.676,0.0,3,0.806
1780,121,South,car,1112,679,2.554,13.48,0.0,3,0.766
1780,129,West,car,116,487,3.915,10.706,0.1,3,0.764
1780,89,West,car,208,531,5.82,7.305,0.0,2,0.75
1780,158,South,car,747,180,-2.564,3.729,2.7,2,0.734
1780,151,North,car,16,461,-15.663,-6.243,14.3,1,0.724
1780,106,West,car,57,569,5.955,13.556,0.0,2,0.696
1780,96,East,car,864,153,1.374,2.809,0.0,1,0.634
1780,97,South,car,956,689,0.799,14.328,0.0,3,0.477
1780,141,North,car,557,134,6.454,3.405,0.1,3,0.461
1780,81,East,car,943,189,4.58,3.607,0.0,3,0.442
1780,166,North,car,520,105,6.179,7.514,1.4,3,0.399
1780,72,East,car,888,174,2.749,2.383,0.1,2,0.395
1780,80,East,car,929,161,3.086,5.103,0.1,2,0.344
1780,167,North,car,465,143,2.477,5.236,6.7,1,0.318
1781,159,North,car,666,465,3.405,-7.485,12.4,3,0.941
1781,4,West,car,322,599,7.983,4.023,0.1,1,0.888
1781,117,West,car,124,660,8.823,10.904,0.0,1,0.835
1781,161,North,car,696,341,5.213,-5.698,16.4,3,0.826
1781,29,West,car,274,434,3.712,4.676,0.0,3,0.787
1781,121,South,car,1112,679,2.554,13.48,0.0,3,0.742
1781,129,West,car,116,487,3.916,10.705,0.1,3,0.742
1781,89,West,car,208,531,5.821,7.306,0.0,2,0.721
1781,151,North,car,14,462,-15.725,-6.259,13.8,1,0.693
